C_Zh,mass,CaPhi,BR_mu,acceptance,cross_section_pb,BR_h_to_Za,N_signal
0.0012033778407775893,1.0,3.16e-05,0.01,0.0028666666666666667,7.720005762484978e-05,1.4136615569465259e-06,0.0026556819822948327
0.0012033778407775893,1.0,3.98e-05,0.01,0.0036,7.720005762484978e-05,1.4136615569465259e-06,0.0033350424893935113
0.0012033778407775893,1.0,5.01e-05,0.01,0.004533333333333334,7.720005762484978e-05,1.4136615569465259e-06,0.004199683134791829
0.0012033778407775893,1.0,6.31e-05,0.01,0.0064333333333333334,7.720005762484978e-05,1.4136615569465259e-06,0.005959844448638404
0.0012033778407775893,1.0,7.94e-05,0.01,0.0074,7.720005762484978e-05,1.4136615569465259e-06,0.006855365117086662
0.0012033778407775893,1.0,0.0001,0.01,0.009,7.720005762484978e-05,1.4136615569465259e-06,0.008337606223483776
0.0012033778407775893,1.0,0.000126,0.01,0.006566666666666667,7.720005762484978e-05,1.4136615569465259e-06,0.006083364540838163
0.0012033778407775893,1.0,0.000158,0.01,0.0043,7.720005762484978e-05,1.4136615569465259e-06,0.003983522973442249
0.0012033778407775893,1.0,0.0002,0.01,0.0023666666666666667,7.720005762484978e-05,1.4136615569465259e-06,0.002192481636545734
0.0012033778407775893,1.0,0.000251,0.01,0.0006666666666666666,7.720005762484978e-05,1.4136615569465259e-06,0.0006176004609987984
0.0012033778407775893,1.0,0.000316,0.01,0.0001,7.720005762484978e-05,1.4136615569465259e-06,9.264006914981976e-05
0.0012033778407775893,1.0,0.000398,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000501,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000631,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.000794,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.001,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00126,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00158,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.002,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00251,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00316,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00398,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00501,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012033778407775893,1.0,0.00631,0.01,0.0,7.720005762484978e-05,1.4136615569465259e-06,0.0
0.0012603829296797275,1.0,1e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1.26e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,1.58e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,2e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,2.51e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,3.16e-06,0.01,3.3333333333333335e-05,8.468735519986606e-05,1.5507664383787962e-06,3.387494207994643e-05
0.0012603829296797275,1.0,3.98e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,5.01e-06,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,6.31e-06,0.01,0.00023333333333333333,8.468735519986606e-05,1.5507664383787962e-06,0.000237124594559625
0.0012603829296797275,1.0,7.94e-06,0.01,0.00016666666666666666,8.468735519986606e-05,1.5507664383787962e-06,0.00016937471039973214
0.0012603829296797275,1.0,1e-05,0.01,0.00023333333333333333,8.468735519986606e-05,1.5507664383787962e-06,0.000237124594559625
0.0012603829296797275,1.0,1.26e-05,0.01,0.0005333333333333334,8.468735519986606e-05,1.5507664383787962e-06,0.0005419990732791429
0.0012603829296797275,1.0,1.58e-05,0.01,0.00046666666666666666,8.468735519986606e-05,1.5507664383787962e-06,0.00047424918911925
0.0012603829296797275,1.0,2e-05,0.01,0.0010666666666666667,8.468735519986606e-05,1.5507664383787962e-06,0.0010839981465582858
0.0012603829296797275,1.0,2.51e-05,0.01,0.0018333333333333333,8.468735519986606e-05,1.5507664383787962e-06,0.0018631218143970536
0.0012603829296797275,1.0,3.16e-05,0.01,0.0028666666666666667,8.468735519986606e-05,1.5507664383787962e-06,0.0029132450188753926
0.0012603829296797275,1.0,3.98e-05,0.01,0.0036,8.468735519986606e-05,1.5507664383787962e-06,0.003658493744634214
0.0012603829296797275,1.0,5.01e-05,0.01,0.004533333333333334,8.468735519986606e-05,1.5507664383787962e-06,0.004606992122872715
0.0012603829296797275,1.0,6.31e-05,0.01,0.0064333333333333334,8.468735519986606e-05,1.5507664383787962e-06,0.006537863821429662
0.0012603829296797275,1.0,7.94e-05,0.01,0.0074,8.468735519986606e-05,1.5507664383787962e-06,0.007520237141748107
0.0012603829296797275,1.0,0.0001,0.01,0.009,8.468735519986606e-05,1.5507664383787962e-06,0.009146234361585535
0.0012603829296797275,1.0,0.000126,0.01,0.006566666666666667,8.468735519986606e-05,1.5507664383787962e-06,0.006673363589749447
0.0012603829296797275,1.0,0.000158,0.01,0.0043,8.468735519986606e-05,1.5507664383787962e-06,0.00436986752831309
0.0012603829296797275,1.0,0.0002,0.01,0.0023666666666666667,8.468735519986606e-05,1.5507664383787962e-06,0.0024051208876761966
0.0012603829296797275,1.0,0.000251,0.01,0.0006666666666666666,8.468735519986606e-05,1.5507664383787962e-06,0.0006774988415989286
0.0012603829296797275,1.0,0.000316,0.01,0.0001,8.468735519986606e-05,1.5507664383787962e-06,0.0001016248262398393
0.0012603829296797275,1.0,0.000398,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.000501,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.000631,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.000794,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.001,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00126,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00158,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.002,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00251,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00316,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00398,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00501,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
0.0012603829296797275,1.0,0.00631,0.01,0.0,8.468735519986606e-05,1.5507664383787962e-06,0.0
