filename,filepath,scan,run,mass,CaPhi,generated_events_index,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status
ALP_W+_sampledfs_Scan_8_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_7.pkl.gz,8,7,3.16,0.000001,1,2000,3.4812124000000017e-13,2000,3.4812124000000017e-13,4,6.962424800000001e-16,2,3.4812124000000005e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_8_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_8_Run_8.pkl.gz,8,8,3.16,0.000000316,1,2000,3.483085e-14,2000,3.483085e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_9_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_1.pkl.gz,9,1,5.62,0.000316,1,2000,2.8899764000000008e-08,2000,2.8899764000000008e-08,2000,2.8899764000000008e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_9_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_2.pkl.gz,9,2,5.62,0.0001,1,2000,2.8758213999999997e-09,2000,2.8758213999999997e-09,2000,2.8758213999999997e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_9_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_3.pkl.gz,9,3,5.62,0.0000316,1,2000,2.8791716e-10,2000,2.8791716e-10,1966,2.8302256827999997e-10,24,3.4550059200000005e-12,1,1.4395858000000003e-13,1,1.4395858000000003e-13,1,1.4395858000000003e-13,1,1.4395858000000003e-13,1,1.4395858000000003e-13,1,1.4395858000000003e-13,1,1.4395858000000003e-13,1,success
ALP_W+_sampledfs_Scan_9_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_4.pkl.gz,9,4,5.62,0.00001,1,2000,2.8871828000000008e-11,2000,2.8871828000000008e-11,1342,1.9372996588000005e-11,158,2.280874412000001e-12,26,3.753337640000001e-13,24,3.464619360000001e-13,21,3.0315419400000007e-13,19,2.7428236600000006e-13,19,2.7428236600000006e-13,19,2.7428236600000006e-13,19,2.7428236600000006e-13,19,success
ALP_W+_sampledfs_Scan_9_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_5.pkl.gz,9,5,5.62,0.00000316,1,2000,2.8884655999999996e-12,2000,2.8884655999999996e-12,384,5.545853952e-13,100,1.4442328000000005e-13,16,2.31077248e-14,13,1.87750264e-14,6,8.6653968e-15,6,8.6653968e-15,6,8.6653968e-15,6,8.6653968e-15,6,8.6653968e-15,6,success
ALP_W+_sampledfs_Scan_9_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_6.pkl.gz,9,6,5.62,0.000001,1,2000,2.89052e-13,2000,2.89052e-13,55,7.948930000000005e-15,19,2.745994e-15,6,8.671560000000001e-16,6,8.671560000000001e-16,3,4.33578e-16,2,2.89052e-16,3,4.33578e-16,2,2.89052e-16,2,2.89052e-16,2,success
ALP_W+_sampledfs_Scan_9_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_7.pkl.gz,9,7,5.62,0.000000316,1,2000,2.8852397999999996e-14,2000,2.8852397999999996e-14,6,8.655719399999999e-17,2,2.8852398e-17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
ALP_W+_sampledfs_Scan_9_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/ALP_W+_Runs_2/Generated_Events_1/ALP_W+_sampledfs_Scan_9_Run_8.pkl.gz,9,8,5.62,0.0000001,1,2000,2.896374199999999e-15,2000,2.896374199999999e-15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
