filename,filepath,scan,run,mass,CaPhi,generated_events_index,nLLP_original,nLLP_original_weighted,nLLP_LLPdecay,nLLP_LLPdecay_weighted,nLLP_InCavern,nLLP_InCavern_weighted,nLLP_NotInATLAS,nLLP_NotInATLAS_weighted,nLLP_Geometry,nLLP_Geometry_weighted,nLLP_Tracker,nLLP_Tracker_weighted,nLLP_MET,nLLP_MET_weighted,nLLP_IsoJet,nLLP_IsoJet_weighted,nLLP_IsoCharged,nLLP_IsoCharged_weighted,nLLP_IsoAll,nLLP_IsoAll_weighted,nLLP_Final,nLLP_Final_weighted,n_surviving_llps,status
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_1.pkl.gz,10,1,10.0,0.0001,1,2000,0.00033468096,2000,0.00033468096,2000,0.00033468096,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_2.pkl.gz,10,2,10.0,3.16e-05,1,2000,3.3315250000000006e-05,2000,3.3315250000000006e-05,2000,3.3315250000000006e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_3.pkl.gz,10,3,10.0,1e-05,1,2000,3.3423535999999998e-06,2000,3.3423535999999998e-06,1994,3.3323265392e-06,3,5.0135304e-09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_4.pkl.gz,10,4,10.0,3.16e-06,1,2000,3.3538732000000006e-07,2000,3.3538732000000006e-07,1691,2.835699790600001e-07,94,1.576320404e-08,10,1.6769366000000004e-09,8,1.3415492800000003e-09,6,1.0061619600000002e-09,5,8.384683000000002e-10,5,8.384683000000002e-10,5,8.384683000000002e-10,5,8.384683000000002e-10,5,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_5.pkl.gz,10,5,10.0,1e-06,1,2000,3.3440888e-08,2000,3.3440888e-08,561,9.380169084000002e-09,119,1.989732836e-09,28,4.68172432e-10,28,4.68172432e-10,10,1.6720444e-10,8,1.3376355200000002e-10,8,1.3376355200000002e-10,8,1.3376355200000002e-10,8,1.3376355200000002e-10,8,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_6.pkl.gz,10,6,10.0,3.16e-07,1,2000,3.3546225999999997e-09,2000,3.3546225999999997e-09,69,1.1573447969999998e-10,20,3.354622600000001e-11,7,1.17411791e-11,7,1.17411791e-11,2,3.3546226000000004e-12,1,1.6773113000000002e-12,1,1.6773113000000002e-12,1,1.6773113000000002e-12,1,1.6773113000000002e-12,1,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_7.pkl.gz,10,7,10.0,1e-07,1,2000,3.3422524000000004e-10,2000,3.3422524000000004e-10,3,5.0133786e-13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_10_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_10_Run_8.pkl.gz,10,8,10.0,3.16e-08,1,2000,3.3450246e-11,2000,3.3450246e-11,1,1.6725123e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_1.pkl.gz,11,1,17.8,3.16e-05,1,2000,2.3365843999999993e-05,2000,2.3365843999999993e-05,2000,2.3365843999999993e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_2.pkl.gz,11,2,17.8,1e-05,1,2000,2.3452115999999997e-06,2000,2.3452115999999997e-06,2000,2.3452115999999997e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_3.pkl.gz,11,3,17.8,3.16e-06,1,2000,2.3410203999999995e-07,2000,2.3410203999999995e-07,1987,2.3258037673999993e-07,3,3.5115305999999995e-10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_4.pkl.gz,11,4,17.8,1e-06,1,2000,2.340572999999999e-08,2000,2.340572999999999e-08,1517,1.7753246204999995e-08,114,1.3341266099999994e-09,17,1.98948705e-10,16,1.8724584e-10,6,7.021719e-11,5,5.8514325e-11,5,5.8514325e-11,5,5.8514325e-11,5,5.8514325e-11,5,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_5.pkl.gz,11,5,17.8,3.16e-07,1,2000,2.3371295999999996e-09,2000,2.3371295999999996e-09,372,4.3470610559999986e-10,80,9.348518399999998e-11,21,2.4539860799999997e-11,19,2.2202731199999998e-11,7,8.179953599999999e-12,6,7.011388799999999e-12,6,7.011388799999999e-12,6,7.011388799999999e-12,6,7.011388799999999e-12,6,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_6.pkl.gz,11,6,17.8,1e-07,1,2000,2.344133e-10,2000,2.344133e-10,47,5.508712550000002e-12,13,1.52368645e-12,5,5.860332500000001e-13,5,5.860332500000001e-13,1,1.1720665000000002e-13,1,1.1720665000000002e-13,1,1.1720665000000002e-13,1,1.1720665000000002e-13,1,1.1720665000000002e-13,1,success
Higgs_to_ALP_Z_sampledfs_Scan_11_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_11_Run_7.pkl.gz,11,7,17.8,3.16e-08,1,2000,2.3387577999999994e-11,2000,2.3387577999999994e-11,5,5.8468945e-14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_12_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_12_Run_1.pkl.gz,12,1,31.6,1e-05,1,2000,1.6813753599999995e-07,2000,1.6813753599999995e-07,2000,1.6813753599999995e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_12_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_12_Run_2.pkl.gz,12,2,31.6,3.16e-06,1,2000,1.67626326e-08,2000,1.67626326e-08,1999,1.6754251283700004e-08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_12_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_12_Run_3.pkl.gz,12,3,31.6,1e-06,1,2000,1.6865460600000004e-09,2000,1.6865460600000004e-09,1879,1.58451002337e-09,38,3.204437514e-11,2,1.68654606e-12,1,8.4327303e-13,1,8.4327303e-13,1,8.4327303e-13,1,8.4327303e-13,1,8.4327303e-13,1,8.4327303e-13,1,success
Higgs_to_ALP_Z_sampledfs_Scan_12_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_12_Run_4.pkl.gz,12,4,31.6,3.16e-07,1,2000,1.6859385600000004e-10,2000,1.6859385600000004e-10,1001,8.438122492800003e-11,117,9.862740575999998e-12,15,1.2644539200000003e-12,15,1.2644539200000003e-12,4,3.37187712e-13,3,2.52890784e-13,2,1.68593856e-13,2,1.68593856e-13,2,1.68593856e-13,2,success
Higgs_to_ALP_Z_sampledfs_Scan_12_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_12_Run_5.pkl.gz,12,5,31.6,1e-07,1,2000,1.6845498799999998e-11,2000,1.6845498799999998e-11,163,1.3729081521999997e-12,35,2.947962290000001e-13,5,4.2113747000000004e-14,5,4.2113747000000004e-14,2,1.68454988e-14,1,8.4227494e-15,1,8.4227494e-15,1,8.4227494e-15,1,8.4227494e-15,1,success
Higgs_to_ALP_Z_sampledfs_Scan_12_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_12_Run_6.pkl.gz,12,6,31.6,3.16e-08,1,2000,1.6794921199999997e-12,2000,1.6794921199999997e-12,19,1.5955175140000003e-14,6,5.0384763600000004e-15,2,1.6794921200000002e-15,1,8.397460600000001e-16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_1_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_1_Run_1.pkl.gz,1,1,0.0562,1.0,1,2000,38494.23000000001,2000,38494.23000000001,1999,38474.982885000005,3,57.741345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_1_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_1_Run_2.pkl.gz,1,2,0.0562,0.316,1,2000,3843.5241999999994,2000,3843.5241999999994,1691,3249.6997110999996,94,180.64563739999997,16,30.7481936,13,24.982907299999994,9,17.2958589,7,13.452334700000002,7,13.452334700000002,7,13.452334700000002,7,13.452334700000002,7,success
Higgs_to_ALP_Z_sampledfs_Scan_1_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_1_Run_3.pkl.gz,1,3,0.0562,0.1,1,2000,384.7036600000001,2000,384.7036600000001,521,100.21530343000003,114,21.928108620000007,24,4.616443920000001,18,3.462332940000001,2,0.38470366000000006,2,0.38470366000000006,2,0.38470366000000006,2,0.38470366000000006,2,0.38470366000000006,2,success
Higgs_to_ALP_Z_sampledfs_Scan_1_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_1_Run_4.pkl.gz,1,4,0.0562,0.0316,1,2000,38.514694000000006,2000,38.514694000000006,89,1.7139038830000004,19,0.365889593,11,0.21183081700000006,9,0.17331612300000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_1_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_1_Run_5.pkl.gz,1,5,0.0562,0.01,1,2000,3.850512,2000,3.850512,6,0.011551536,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_1_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_1_Run_6.pkl.gz,1,6,0.0562,0.00316,1,2000,0.38398042,2000,0.38398042,2,0.00038398042,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_1.pkl.gz,2,1,0.1,1.0,1,2000,38553.22,2000,38553.22,2000,38553.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_2.pkl.gz,2,2,0.1,0.316,1,2000,3834.912000000001,2000,3834.912000000001,1944,3727.534464000001,29,55.60622400000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_3.pkl.gz,2,3,0.1,0.1,1,2000,384.92510000000016,2000,384.92510000000016,1091,209.97664205,171,32.91109605,26,5.0040263000000005,21,4.041713550000001,8,1.5397004,7,1.34723785,7,1.34723785,7,1.34723785,7,1.34723785,7,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_4.pkl.gz,2,4,0.1,0.0316,1,2000,38.48646599999998,2000,38.48646599999998,188,3.6177278040000003,47,0.9044319509999997,15,0.2886484949999999,14,0.2694052619999999,6,0.11545939799999999,6,0.11545939799999999,6,0.11545939799999999,6,0.11545939799999999,6,0.11545939799999999,6,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_5.pkl.gz,2,5,0.1,0.01,1,2000,3.8606438000000005,2000,3.8606438000000005,24,0.0463277256,10,0.019303219,2,0.0038606438000000002,2,0.0038606438000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_6.pkl.gz,2,6,0.1,0.00316,1,2000,0.38491168,2000,0.38491168,2,0.00038491168000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_7.pkl.gz,2,7,0.1,0.001,1,2000,0.03848388600000001,2000,0.03848388600000001,1,1.9241943000000004e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_2_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_2_Run_8.pkl.gz,2,8,0.1,0.000316,1,2000,0.0038426033999999993,2000,0.0038426033999999993,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_1.pkl.gz,3,1,0.178,1.0,1,2000,38425.893999999986,2000,38425.893999999986,2000,38425.893999999986,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_2.pkl.gz,3,2,0.178,0.316,1,2000,3852.5878000000007,2000,3852.5878000000007,1998,3848.7352122000007,1,1.9262939,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_3.pkl.gz,3,3,0.178,0.1,1,2000,384.83746,2000,384.83746,1663,319.99234799,88,16.932848240000002,5,0.96209365,4,0.76967492,4,0.76967492,4,0.76967492,4,0.76967492,4,0.76967492,4,0.76967492,4,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_4.pkl.gz,3,4,0.178,0.0316,1,2000,38.490703999999994,2000,38.490703999999994,511,9.834374871999998,119,2.2901968879999997,34,0.654341968,28,0.538869856,9,0.173208168,8,0.153962816,8,0.153962816,8,0.153962816,8,0.153962816,8,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_5.pkl.gz,3,5,0.178,0.01,1,2000,3.8537667999999994,2000,3.8537667999999994,61,0.1175398874,16,0.030830134400000004,5,0.009634417000000001,4,0.007707533600000001,1,0.0019268834000000002,1,0.0019268834000000002,1,0.0019268834000000002,1,0.0019268834000000002,1,0.0019268834000000002,1,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_6.pkl.gz,3,6,0.178,0.00316,1,2000,0.3849538600000001,2000,0.3849538600000001,10,0.0019247692999999999,3,0.00057743079,1,0.00019247693,1,0.00019247693,1,0.00019247693,1,0.00019247693,1,0.00019247693,1,0.00019247693,1,0.00019247693,1,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_7.pkl.gz,3,7,0.178,0.001,1,2000,0.03851769000000001,2000,0.03851769000000001,2,3.8517690000000005e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_8.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_8.pkl.gz,3,8,0.178,0.000316,1,2000,0.0038401171999999997,2000,0.0038401171999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_3_Run_9.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_3_Run_9.pkl.gz,3,9,0.178,0.0001,1,2000,0.00038490769999999995,2000,0.00038490769999999995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_1.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_1.pkl.gz,4,1,0.316,0.316,1,2000,3840.067400000002,2000,3840.067400000002,2000,3840.067400000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_2.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_2.pkl.gz,4,2,0.316,0.1,1,2000,384.8673,2000,384.8673,2000,384.8673,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_3.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_3.pkl.gz,4,3,0.316,0.0316,1,2000,38.379118000000005,2000,38.379118000000005,2000,38.379118000000005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_4.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_4.pkl.gz,4,4,0.316,0.01,1,2000,3.860059200000001,2000,3.860059200000001,1997,3.854269111200001,4,0.007720118400000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_5.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_5.pkl.gz,4,5,0.316,0.00316,1,2000,0.38553881999999995,2000,0.38553881999999995,1719,0.33137061579000004,81,0.015614322210000003,13,0.0025060023299999998,11,0.00212046351,6,0.0011566164600000002,5,0.0009638470500000001,6,0.0011566164600000002,5,0.0009638470500000001,5,0.0009638470500000001,5,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_6.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_6.pkl.gz,4,6,0.316,0.001,1,2000,0.038631496,2000,0.038631496,551,0.010642977148000003,128,0.002472415744,37,0.0007146826760000003,33,0.0006374196840000002,14,0.000270420472,12,0.000231788976,13,0.000251104724,12,0.000231788976,12,0.000231788976,12,success
Higgs_to_ALP_Z_sampledfs_Scan_4_Run_7.pkl.gz,/raid/anubis/sensitivityStudyData/ALPs/fermionCoupled/Higgs_to_ALP_Z_FINAL_Default_Lifetime/Generated_Events_1/Higgs_to_ALP_Z_sampledfs_Scan_4_Run_7.pkl.gz,4,7,0.316,0.000316,1,2000,0.0038361704,2000,0.0038361704,76,0.0001457744752,21,4.02797892e-05,5,9.590426e-06,4,7.6723408e-06,3,5.7542556e-06,3,5.7542556e-06,3,5.7542556e-06,3,5.7542556e-06,3,5.7542556e-06,3,success
