mass,CaPhi,acceptance,cross_section_pb,BR_h_to_Za,C_Zh_eff,Gamma_total_alp_GeV,N_signal
1.78,0.000158,0.004023143564298514,0.011957312892495351,0.00021895830237127542,0.015,7.352671940399571e-17,57.727183691695586
1.78,0.0002,0.005326071014033033,0.011957312892495351,0.00021895830237127542,0.015,1.1781240090369445e-16,76.42259712293158
1.78,0.000251,0.006091153761372692,0.011957312892495351,0.00021895830237127542,0.015,1.8555747673334133e-16,87.4005976812399
1.78,0.000316,0.005882755550186532,0.011957312892495351,0.00021895830237127542,0.015,2.9410687761598285e-16,84.4103385403728
1.78,0.000398,0.004536743603078985,0.011957312892495351,0.00021895830237127542,0.015,4.665488888187205e-16,65.0967153300506
1.78,0.000501,0.0027728787081562857,0.011957312892495351,0.00021895830237127542,0.015,7.392757609807054e-16,39.78741399163562
1.78,0.000631,0.000836012125437843,0.011957312892495351,0.00021895830237127542,0.015,1.1727075839053972e-15,11.995750278936434
1.78,0.000794,0.00024234215108042748,0.011957312892495351,0.00021895830237127542,0.015,1.8568294694030377e-15,3.4773131130108625
1.78,0.001,1.7786437598244735e-05,0.011957312892495351,0.00021895830237127542,0.015,2.945310022592362e-15,0.255213599526067
1.78,0.00126,0.0,0.011957312892495351,0.00021895830237127542,0.015,4.675974191867633e-15,0.0
1.78,0.00158,2.0930017975684552e-10,0.011957312892495351,0.00021895830237127542,0.015,7.35267194039957e-15,3.0032012853697483e-06
1.78,0.002,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.1781240090369448e-14,0.0
1.78,0.00251,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.8555747673334135e-14,0.0
1.78,0.00316,0.0,0.011957312892495351,0.00021895830237127542,0.015,2.941068776159828e-14,0.0
1.78,0.00398,0.0,0.011957312892495351,0.00021895830237127542,0.015,4.665488888187205e-14,0.0
1.78,0.00501,0.0,0.011957312892495351,0.00021895830237127542,0.015,7.392757609807053e-14,0.0
1.78,0.00631,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.172707583905397e-13,0.0
1.78,0.00794,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.8568294694030378e-13,0.0
1.78,0.01,0.0,0.011957312892495351,0.00021895830237127542,0.015,2.945310022592361e-13,0.0
1.78,0.0126,0.0,0.011957312892495351,0.00021895830237127542,0.015,4.675974191867634e-13,0.0
1.78,0.0158,0.0,0.011957312892495351,0.00021895830237127542,0.015,7.352671940399573e-13,0.0
1.78,0.02,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.1781240090369445e-12,0.0
1.78,0.0251,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.8555747673334137e-12,0.0
1.78,0.0316,0.0,0.011957312892495351,0.00021895830237127542,0.015,2.941068776159829e-12,0.0
1.78,0.0398,0.0,0.011957312892495351,0.00021895830237127542,0.015,4.6654888881872044e-12,0.0
1.78,0.0501,0.0,0.011957312892495351,0.00021895830237127542,0.015,7.392757609807054e-12,0.0
1.78,0.0631,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.1727075839053974e-11,0.0
1.78,0.0794,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.8568294694030378e-11,0.0
1.78,0.1,0.0,0.011957312892495351,0.00021895830237127542,0.015,2.945310022592362e-11,0.0
1.78,0.126,0.0,0.011957312892495351,0.00021895830237127542,0.015,4.6759741918676334e-11,0.0
1.78,0.158,0.0,0.011957312892495351,0.00021895830237127542,0.015,7.352671940399571e-11,0.0
1.78,0.2,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.1781240090369448e-10,0.0
1.78,0.251,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.8555747673334136e-10,0.0
1.78,0.316,0.0,0.011957312892495351,0.00021895830237127542,0.015,2.9410687761598285e-10,0.0
1.78,0.398,0.0,0.011957312892495351,0.00021895830237127542,0.015,4.665488888187206e-10,0.0
1.78,0.501,0.0,0.011957312892495351,0.00021895830237127542,0.015,7.392757609807052e-10,0.0
1.78,0.631,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.1727075839053971e-09,0.0
1.78,0.794,0.0,0.011957312892495351,0.00021895830237127542,0.015,1.8568294694030382e-09,0.0
1.78,1.0,0.0,0.011957312892495351,0.00021895830237127542,0.015,2.9453100225923614e-09,0.0
3.16,3.16e-08,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.6665172390642495e-22,0.0
3.16,3.98e-08,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.816285418369788e-22,0.0
3.16,5.01e-08,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780304e-22,0.0
3.16,6.31e-08,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682314e-21,0.0
3.16,7.94e-08,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3148378285998935e-21,0.0
3.16,1e-07,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.671804637742598e-21,0.0
3.16,1.26e-07,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.82935704288015e-21,0.0
3.16,1.58e-07,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.166293097660629e-21,0.0
3.16,2e-07,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4687218550970393e-20,0.0
3.16,2.51e-07,2.2266269032818086e-10,0.011847657575455126,0.0002169503309916705,0.015,2.3132736398242157e-20,3.165637571805469e-06
3.16,3.16e-07,3.28565022172305e-05,0.011847657575455126,0.0002169503309916705,0.015,3.6665172390642516e-20,0.4671271048763149
3.16,3.98e-07,4.7574161965224453e-07,0.011847657575455126,0.0002169503309916705,0.015,5.816285418369788e-20,0.006763708564838647
3.16,5.01e-07,3.3205973078846367e-05,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780305e-20,0.4720955981975437
3.16,6.31e-07,1.2736621547397504e-07,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682312e-19,0.0018107895691407484
3.16,7.94e-07,3.4991618699652196e-07,0.011847657575455126,0.0002169503309916705,0.015,2.314837828599894e-19,0.004974824596372459
3.16,1e-06,6.679445439052024e-05,0.011847657575455126,0.0002169503309916705,0.015,3.6718046377426e-19,0.9496293882698869
3.16,1.26e-06,6.771505838805975e-05,0.011847657575455126,0.0002169503309916705,0.015,5.829357042880151e-19,0.9627177893804189
3.16,1.58e-06,0.00010073244230278507,0.011847657575455126,0.0002169503309916705,0.015,9.166293097660622e-19,1.4321321797712256
3.16,2e-06,0.00013372022935689823,0.011847657575455126,0.0002169503309916705,0.015,1.46872185509704e-18,1.9011257859982227
3.16,2.51e-06,0.0002021000966395404,0.011847657575455126,0.0002169503309916705,0.015,2.3132736398242158e-18,2.8732952891419967
3.16,3.16e-06,0.0004327293944034219,0.011847657575455126,0.0002169503309916705,0.015,3.666517239064249e-18,6.152195625270973
3.16,3.98e-06,0.0008059153658954851,0.011847657575455126,0.0002169503309916705,0.015,5.816285418369787e-18,11.4578511479128
3.16,5.01e-06,0.0012071104392190554,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780303e-18,17.161717367549528
3.16,6.31e-06,0.0016736712608907457,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682312e-17,23.79490079149653
3.16,7.94e-06,0.00273799343654681,0.011847657575455126,0.0002169503309916705,0.015,2.3148378285998943e-17,38.92657041606028
3.16,1e-05,0.004368608803923667,0.011847657575455126,0.0002169503309916705,0.015,3.671804637742599e-17,62.10933742800743
3.16,1.26e-05,0.006017928975612477,0.011847657575455126,0.0002169503309916705,0.015,5.829357042880152e-17,85.55803417975928
3.16,1.58e-05,0.005875456313664908,0.011847657575455126,0.0002169503309916705,0.015,9.16629309766063e-17,83.53247340461724
3.16,2e-05,0.006378211222500056,0.011847657575455126,0.0002169503309916705,0.015,1.4687218550970397e-16,90.68023500972683
3.16,2.51e-05,0.0055756000149960435,0.011847657575455126,0.0002169503309916705,0.015,2.3132736398242143e-16,79.2693597064507
3.16,3.16e-05,0.0037979492972861997,0.011847657575455126,0.0002169503309916705,0.015,3.666517239064252e-16,53.99616331582478
3.16,3.98e-05,0.0012759046063121498,0.011847657575455126,0.0002169503309916705,0.015,5.816285418369787e-16,18.139777049438678
3.16,5.01e-05,0.0005008816707843067,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780302e-16,7.1211294255291735
3.16,6.31e-05,0.00010044639421922497,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682314e-15,1.4280653800782632
3.16,7.94e-05,6.571300145396752e-05,0.011847657575455126,0.0002169503309916705,0.015,2.314837828599894e-15,0.9342541673783904
3.16,0.0001,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.6718046377426005e-15,0.0
3.16,0.000126,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.8293570428801496e-15,0.0
3.16,0.000158,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.166293097660627e-15,0.0
3.16,0.0002,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4687218550970402e-14,0.0
3.16,0.000251,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3132736398242144e-14,0.0
3.16,0.000316,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.666517239064251e-14,0.0
3.16,0.000398,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.816285418369788e-14,0.0
3.16,0.000501,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780304e-14,0.0
3.16,0.000631,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682312e-13,0.0
3.16,0.000794,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3148378285998933e-13,0.0
3.16,0.001,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.6718046377425994e-13,0.0
3.16,0.00126,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.82935704288015e-13,0.0
3.16,0.00158,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.166293097660626e-13,0.0
3.16,0.002,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4687218550970398e-12,0.0
3.16,0.00251,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.313273639824215e-12,0.0
3.16,0.00316,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.66651723906425e-12,0.0
3.16,0.00398,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.81628541836979e-12,0.0
3.16,0.00501,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780302e-12,0.0
3.16,0.00631,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.461969406368231e-11,0.0
3.16,0.00794,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3148378285998934e-11,0.0
3.16,0.01,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.6718046377425996e-11,0.0
3.16,0.0126,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.829357042880153e-11,0.0
3.16,0.0158,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.166293097660626e-11,0.0
3.16,0.02,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4687218550970398e-10,0.0
3.16,0.0251,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3132736398242153e-10,0.0
3.16,0.0316,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.6665172390642505e-10,0.0
3.16,0.0398,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.816285418369788e-10,0.0
3.16,0.0501,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780301e-10,0.0
3.16,0.0631,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682314e-09,0.0
3.16,0.0794,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.314837828599894e-09,0.0
3.16,0.1,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.671804637742601e-09,0.0
3.16,0.126,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.829357042880151e-09,0.0
3.16,0.158,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.166293097660627e-09,0.0
3.16,0.2,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4687218550970404e-08,0.0
3.16,0.251,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3132736398242153e-08,0.0
3.16,0.316,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.666517239064251e-08,0.0
3.16,0.398,0.0,0.011847657575455126,0.0002169503309916705,0.015,5.8162854183697884e-08,0.0
3.16,0.501,0.0,0.011847657575455126,0.0002169503309916705,0.015,9.216266358780302e-08,0.0
3.16,0.631,0.0,0.011847657575455126,0.0002169503309916705,0.015,1.4619694063682313e-07,0.0
3.16,0.794,0.0,0.011847657575455126,0.0002169503309916705,0.015,2.3148378285998944e-07,0.0
3.16,1.0,0.0,0.011847657575455126,0.0002169503309916705,0.015,3.6718046377426e-07,0.0
5.62,3.16e-08,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.519336219337864e-21,0.0
5.62,3.98e-08,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.4101599752443024e-21,0.0
5.62,5.01e-08,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.819048533788888e-21,0.0
5.62,6.31e-08,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.058127988581392e-21,0.0
5.62,7.94e-08,1.2791965175065244e-12,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427875e-21,1.7657014058896773e-08
5.62,1e-07,1.4982437370999184e-07,0.011502672326763058,0.00021063307684971724,0.015,1.521527218532551e-20,0.002068056812818236
5.62,1.26e-07,1.5001422365439362e-07,0.011502672326763058,0.00021063307684971724,0.015,2.4155766121422776e-20,0.002070677350860285
5.62,1.58e-07,1.2242486166653807e-05,0.011502672326763058,0.00021063307684971724,0.015,3.7983405483446615e-20,0.16898556820793798
5.62,2e-07,3.733164302828121e-10,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130204e-20,5.152963886088088e-06
5.62,2.51e-07,2.1200152020837803e-05,0.011502672326763058,0.00021063307684971724,0.015,9.585773629476928e-20,0.2926300823679131
5.62,3.16e-07,4.279427614231283e-05,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378646e-19,0.5906982431112461
5.62,3.98e-07,4.5713576340117084e-05,0.011502672326763058,0.00021063307684971724,0.015,2.4101599752443025e-19,0.6309939474298023
5.62,5.01e-07,0.00015675560222666013,0.011502672326763058,0.00021063307684971724,0.015,3.8190485337888904e-19,2.1637299933572174
5.62,6.31e-07,0.0001547231768999462,0.011502672326763058,0.00021063307684971724,0.015,6.058127988581391e-19,2.135676006283052
5.62,7.94e-07,0.0002997408605510837,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427876e-19,4.1373850822333145
5.62,1e-06,0.00041297735910848565,0.011502672326763058,0.00021063307684971724,0.015,1.521527218532551e-18,5.700411888236242
5.62,1.26e-06,0.0005244329586675986,0.011502672326763058,0.00021063307684971724,0.015,2.4155766121422784e-18,7.238856577089914
5.62,1.58e-06,0.0010873667847112352,0.011502672326763058,0.00021063307684971724,0.015,3.798340548344659e-18,15.0091485882471
5.62,2e-06,0.0016435739520467374,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130204e-18,22.686591138235922
5.62,2.51e-06,0.00236653357474003,0.011502672326763058,0.00021063307684971724,0.015,9.585773629476925e-18,32.665752312621365
5.62,3.16e-06,0.003544234702896613,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378636e-17,48.9218045238746
5.62,3.98e-06,0.004540691428102768,0.011502672326763058,0.00021063307684971724,0.015,2.410159975244302e-17,62.676102761289535
5.62,5.01e-06,0.005938719030895792,0.011502672326763058,0.00021063307684971724,0.015,3.8190485337888893e-17,81.97336686372739
5.62,6.31e-06,0.006920870763372641,0.011502672326763058,0.00021063307684971724,0.015,6.058127988581391e-17,95.53021032834
5.62,7.94e-06,0.0069421578585606115,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427875e-17,95.82404050522302
5.62,1e-05,0.005081744758121587,0.011502672326763058,0.00021063307684971724,0.015,1.5215272185325512e-16,70.1443737611021
5.62,1.26e-05,0.0030820255836684876,0.011502672326763058,0.00021063307684971724,0.015,2.4155766121422787e-16,42.54183646996714
5.62,1.58e-05,0.0012207892311557516,0.011502672326763058,0.00021063307684971724,0.015,3.798340548344661e-16,16.85080620723074
5.62,2e-05,0.00025794024136679186,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130205e-16,3.5604024915940573
5.62,2.51e-05,2.4470933711154138e-05,0.011502672326763058,0.00021063307684971724,0.015,9.585773629476925e-16,0.33777735841121515
5.62,3.16e-05,1.1983358217982057e-05,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378643e-15,0.16540877154680508
5.62,3.98e-05,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.4101599752443024e-15,0.0
5.62,5.01e-05,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.819048533788888e-15,0.0
5.62,6.31e-05,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.058127988581391e-15,0.0
5.62,7.94e-05,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427877e-15,0.0
5.62,0.0001,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.521527218532551e-14,0.0
5.62,0.000126,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.4155766121422774e-14,0.0
5.62,0.000158,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.798340548344661e-14,0.0
5.62,0.0002,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130205e-14,0.0
5.62,0.000251,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.58577362947692e-14,0.0
5.62,0.000316,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378643e-13,0.0
5.62,0.000398,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.4101599752443026e-13,0.0
5.62,0.000501,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.8190485337888896e-13,0.0
5.62,0.000631,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.058127988581391e-13,0.0
5.62,0.000794,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427873e-13,0.0
5.62,0.001,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.5215272185325512e-12,0.0
5.62,0.00126,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.415576612142278e-12,0.0
5.62,0.00158,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.798340548344661e-12,0.0
5.62,0.002,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130205e-12,0.0
5.62,0.00251,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.585773629476926e-12,0.0
5.62,0.00316,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378642e-11,0.0
5.62,0.00398,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.410159975244303e-11,0.0
5.62,0.00501,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.8190485337888884e-11,0.0
5.62,0.00631,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.05812798858139e-11,0.0
5.62,0.00794,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427873e-11,0.0
5.62,0.01,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.521527218532551e-10,0.0
5.62,0.0126,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.415576612142279e-10,0.0
5.62,0.0158,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.798340548344661e-10,0.0
5.62,0.02,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130204e-10,0.0
5.62,0.0251,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.585773629476927e-10,0.0
5.62,0.0316,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378644e-09,0.0
5.62,0.0398,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.4101599752443027e-09,0.0
5.62,0.0501,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.819048533788889e-09,0.0
5.62,0.0631,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.05812798858139e-09,0.0
5.62,0.0794,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427872e-09,0.0
5.62,0.1,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.5215272185325516e-08,0.0
5.62,0.126,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.4155766121422778e-08,0.0
5.62,0.158,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.7983405483446606e-08,0.0
5.62,0.2,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.086108874130207e-08,0.0
5.62,0.251,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.585773629476926e-08,0.0
5.62,0.316,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.5193362193378642e-07,0.0
5.62,0.398,0.0,0.011502672326763058,0.00021063307684971724,0.015,2.410159975244303e-07,0.0
5.62,0.501,0.0,0.011502672326763058,0.00021063307684971724,0.015,3.819048533788889e-07,0.0
5.62,0.631,0.0,0.011502672326763058,0.00021063307684971724,0.015,6.058127988581391e-07,0.0
5.62,0.794,0.0,0.011502672326763058,0.00021063307684971724,0.015,9.592255335427876e-07,0.0
5.62,1.0,0.0,0.011502672326763058,0.00021063307684971724,0.015,1.521527218532551e-06,0.0
10.0,3.16e-08,2.1472390796218274e-11,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120662e-20,2.688663015287573e-07
10.0,3.98e-08,5.151489488631689e-06,0.01043457402579619,0.00019107441907702233,0.015,1.9086495144071397e-20,0.06450431809468599
10.0,5.01e-08,2.491164150785606e-05,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288922e-20,0.3119308409013853
10.0,6.31e-08,3.3624884272958297e-06,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362144e-20,0.042103361286601616
10.0,7.94e-08,5.827539053516393e-05,0.01043457402579619,0.00019107441907702233,0.015,7.596281440271578e-20,0.7296946517056209
10.0,1e-07,5.200293212062459e-05,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187972e-19,0.6511541337253341
10.0,1.26e-07,0.000134316955273928,0.01043457402579619,0.00019107441907702233,0.015,1.912939047671002e-19,1.6818482552704292
10.0,1.58e-07,0.00021191272314858883,0.01043457402579619,0.00019107441907702233,0.015,3.0079749550301655e-19,2.653462796042405
10.0,2e-07,0.0004667701614117492,0.01043457402579619,0.00019107441907702233,0.015,4.819700296475189e-19,5.84465736274048
10.0,2.51e-07,0.00039263757446493145,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455835e-19,4.9164070032760705
10.0,3.16e-07,0.0005814047763070393,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120662e-18,7.280053412792732
10.0,3.98e-07,0.0010080403717018442,0.01043457402579619,0.00019107441907702233,0.015,1.9086495144071398e-18,12.6221662554168
10.0,5.01e-07,0.0012220277289030279,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288923e-18,15.301606558577092
10.0,6.31e-07,0.002253708343861021,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362145e-18,28.21978385588683
10.0,7.94e-07,0.0031527742968337153,0.01043457402579619,0.00019107441907702233,0.015,7.596281440271584e-18,39.47742814432672
10.0,1e-06,0.004407136266684175,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187972e-17,55.18390753978451
10.0,1.26e-06,0.0052960923019511625,0.01043457402579619,0.00019107441907702233,0.015,1.912939047671002e-17,66.3149606065905
10.0,1.58e-06,0.006591114449850666,0.01043457402579619,0.00019107441907702233,0.015,3.0079749550301646e-17,82.53056596735405
10.0,2e-06,0.0065432507853951105,0.01043457402579619,0.00019107441907702233,0.015,4.819700296475189e-17,81.93124162746523
10.0,2.51e-06,0.0055227684030184085,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455837e-17,69.15328287434856
10.0,3.16e-06,0.0032179018774322445,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120659e-16,40.29292241737836
10.0,3.98e-06,0.0015455092606270952,0.01043457402579619,0.00019107441907702233,0.015,1.908649514407139e-16,19.352076945080356
10.0,5.01e-06,0.0004131308757253846,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288922e-16,5.173013646118239
10.0,6.31e-06,0.00012683548356696783,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362145e-16,1.5881690908526185
10.0,7.94e-06,1.1661434948721912e-05,0.01043457402579619,0.00019107441907702233,0.015,7.596281440271583e-16,0.1460185274633347
10.0,1e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187973e-15,0.0
10.0,1.26e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.9129390476710026e-15,0.0
10.0,1.58e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.007974955030167e-15,0.0
10.0,2e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.819700296475189e-15,0.0
10.0,2.51e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455835e-15,0.0
10.0,3.16e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120668e-14,0.0
10.0,3.98e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.9086495144071394e-14,0.0
10.0,5.01e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.0243739852889225e-14,0.0
10.0,6.31e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362144e-14,0.0
10.0,7.94e-05,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.596281440271584e-14,0.0
10.0,0.0001,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187974e-13,0.0
10.0,0.000126,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.9129390476710017e-13,0.0
10.0,0.000158,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.0079749550301656e-13,0.0
10.0,0.0002,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.819700296475189e-13,0.0
10.0,0.000251,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455831e-13,0.0
10.0,0.000316,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2031899820120662e-12,0.0
10.0,0.000398,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.90864951440714e-12,0.0
10.0,0.000501,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288923e-12,0.0
10.0,0.000631,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362144e-12,0.0
10.0,0.000794,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.59628144027158e-12,0.0
10.0,0.001,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187974e-11,0.0
10.0,0.00126,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.9129390476710025e-11,0.0
10.0,0.00158,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.007974955030165e-11,0.0
10.0,0.002,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.8197002964751896e-11,0.0
10.0,0.00251,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.591148459455835e-11,0.0
10.0,0.00316,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.203189982012066e-10,0.0
10.0,0.00398,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.90864951440714e-10,0.0
10.0,0.00501,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.024373985288923e-10,0.0
10.0,0.00631,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.797541724362144e-10,0.0
10.0,0.00794,0.0,0.01043457402579619,0.00019107441907702233,0.015,7.59628144027158e-10,0.0
10.0,0.01,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.2049250741187974e-09,0.0
10.0,0.0126,0.0,0.01043457402579619,0.00019107441907702233,0.015,1.912939047671003e-09,0.0
10.0,0.0158,0.0,0.01043457402579619,0.00019107441907702233,0.015,3.0079749550301666e-09,0.0
10.0,0.02,0.0,0.01043457402579619,0.00019107441907702233,0.015,4.81970029647519e-09,0.0
